Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
192,Entry short,2024-05-14 21:25,AS,20113,190,76429400,-50369,-0.07,940.5,0.00,-50359.5,-0.07,2235725.8,22.36
193,Exit short,2024-05-14 22:35,a-s-sl,20126.25,190,76429400,-50369,-0.07,940.5,0.00,-50359.5,-0.07,2185366.2,21.85
193,Entry short,2024-05-14 21:25,AS,20113,190,76429400,-50369,-0.07,940.5,0.00,-50359.5,-0.07,2185366.2,21.85
194,Exit short,2024-05-15 10:05,n-s-sl,20212.25,63,25426485,-40956.3,-0.16,1256.85,0.00,-40953.15,-0.16,2144406.8,21.44
194,Entry short,2024-05-15 09:55,NS,20179.75,63,25426485,-40956.3,-0.16,1256.85,0.00,-40953.15,-0.16,2144406.8,21.44
195,Exit short,2024-05-15 10:05,n-s-sl,20212.25,63,25426485,-40956.3,-0.16,1256.85,0.00,-40953.15,-0.16,2103453.5,21.03
195,Entry short,2024-05-15 09:55,NS,20179.75,63,25426485,-40956.3,-0.16,1256.85,0.00,-40953.15,-0.16,2103453.5,21.03
196,Exit long,2024-05-16 13:20,n-l-sl,20370.75,62,25305610,-45886.2,-0.18,61686.9,0.24,-45883.1,-0.18,2057564.2,20.58
196,Entry long,2024-05-16 10:30,NL,20407.75,62,25305610,-45886.2,-0.18,61686.9,0.24,-45883.1,-0.18,2057564.2,20.58
197,Exit long,2024-05-16 13:20,n-l-sl,20370.75,62,25305610,-45886.2,-0.18,61686.9,0.24,-45883.1,-0.18,2011681.2,20.12
197,Entry long,2024-05-16 10:30,NL,20407.75,62,25305610,-45886.2,-0.18,61686.9,0.24,-45883.1,-0.18,2011681.2,20.12
198,Exit short,2024-05-17 14:10,n-s-tp1,20277.25,64,26028160,73273.6,0.28,73276.8,0.28,-5443.2,-0.02,2084951.5,20.85
198,Entry short,2024-05-17 12:50,NS,20334.5,64,26028160,73273.6,0.28,73276.8,0.28,-5443.2,-0.02,2084951.5,20.85
199,Exit short,2024-05-17 15:20,n-s-be,20333.5,65,26434850,1293.5,0.00,120571.75,0.46,-5528.25,-0.02,2086248.2,20.86
199,Entry short,2024-05-17 12:50,NS,20334.5,65,26434850,1293.5,0.00,120571.75,0.46,-5528.25,-0.02,2086248.2,20.86
200,Exit long,2024-05-20 12:50,n-l-tp1,20481.75,67,27382900,62638.3,0.23,62641.65,0.23,-11728.35,-0.04,2148883.2,21.49
200,Entry long,2024-05-20 10:05,NL,20435,67,27382900,62638.3,0.23,62641.65,0.23,-11728.35,-0.04,2148883.2,21.49
201,Exit long,2024-05-20 13:40,n-l-be,20436,67,27382900,1333.3,0.00,75371.65,0.28,-11728.35,-0.04,2150220,21.50
201,Entry long,2024-05-20 10:05,NL,20435,67,27382900,1333.3,0.00,75371.65,0.28,-11728.35,-0.04,2150220,21.50
202,Exit long,2024-05-21 15:15,n-l-tp1,20481.5,68,27792960,61873.2,0.22,61876.6,0.22,-10543.4,-0.04,2212089.8,22.12
202,Entry long,2024-05-21 10:45,NL,20436,68,27792960,61873.2,0.22,61876.6,0.22,-10543.4,-0.04,2212089.8,22.12
203,Exit long,2024-05-21 15:50,ny-eod-flat,20496.75,69,28201680,83828.1,0.30,84521.55,0.30,-10698.45,-0.04,2295921.2,22.96
203,Entry long,2024-05-21 10:45,NL,20436,69,28201680,83828.1,0.30,84521.55,0.30,-10698.45,-0.04,2295921.2,22.96
204,Exit long,2024-05-21 23:20,a-l-sl,20504.25,213,87393900,-45816.3,-0.05,2119.35,0.00,-45805.65,-0.05,2250094.2,22.50
204,Entry long,2024-05-21 22:10,AL,20515,213,87393900,-45816.3,-0.05,2119.35,0.00,-45805.65,-0.05,2250094.2,22.50
205,Exit long,2024-05-21 23:20,a-l-sl,20504.25,213,87393900,-45816.3,-0.05,2119.35,0.00,-45805.65,-0.05,2204288.5,22.04
205,Entry long,2024-05-21 22:10,AL,20515,213,87393900,-45816.3,-0.05,2119.35,0.00,-45805.65,-0.05,2204288.5,22.04
206,Exit long,2024-05-22 12:50,n-l-sl,20490.25,71,29146210,-50062.1,-0.17,13841.45,0.05,-50058.55,-0.17,2154223,21.54
206,Entry long,2024-05-22 11:15,NL,20525.5,71,29146210,-50062.1,-0.17,13841.45,0.05,-50058.55,-0.17,2154223,21.54
207,Exit long,2024-05-22 12:50,n-l-sl,20490.25,71,29146210,-50062.1,-0.17,13841.45,0.05,-50058.55,-0.17,2104164.5,21.04
207,Entry long,2024-05-22 11:15,NL,20525.5,71,29146210,-50062.1,-0.17,13841.45,0.05,-50058.55,-0.17,2104164.5,21.04
208,Exit short,2024-05-23 10:10,n-s-sl,20595.5,71,29199105,-46512.1,-0.16,24491.45,0.08,-46508.55,-0.16,2057648.8,20.58
208,Entry short,2024-05-23 10:00,NS,20562.75,71,29199105,-46512.1,-0.16,24491.45,0.08,-46508.55,-0.16,2057648.8,20.58
209,Exit short,2024-05-23 10:10,n-s-sl,20595.5,72,29610360,-47167.2,-0.16,24836.4,0.08,-47163.6,-0.16,2010485.1,20.10
209,Entry short,2024-05-23 10:00,NS,20562.75,72,29610360,-47167.2,-0.16,24836.4,0.08,-47163.6,-0.16,2010485.1,20.10
210,Exit long,2024-05-27 18:35,n-l-sl,20605.5,68,28073460,-49986.8,-0.18,14276.6,0.05,-49983.4,-0.18,1960494.9,19.60
210,Entry long,2024-05-27 12:30,NL,20642.25,68,28073460,-49986.8,-0.18,14276.6,0.05,-49983.4,-0.18,1960494.9,19.60
211,Exit long,2024-05-27 18:35,n-l-sl,20605.5,68,28073460,-49986.8,-0.18,14276.6,0.05,-49983.4,-0.18,1910511.5,19.11
211,Entry long,2024-05-27 12:30,NL,20642.25,68,28073460,-49986.8,-0.18,14276.6,0.05,-49983.4,-0.18,1910511.5,19.11
212,Exit short,2024-05-28 22:40,a-s-tp1,20598.5,209,86164430,62679.1,0.07,62689.55,0.07,-5235.45,-0.01,1973180.1,19.73
212,Entry short,2024-05-28 21:25,AS,20613.5,209,86164430,62679.1,0.07,62689.55,0.07,-5235.45,-0.01,1973180.1,19.73
213,Exit short,2024-05-28 23:05,a-s-tp2,20583.5,210,86576700,125979,0.15,125989.5,0.15,-5260.5,-0.01,2099169.5,20.99
213,Entry short,2024-05-28 21:25,AS,20613.5,210,86576700,125979,0.15,125989.5,0.15,-5260.5,-0.01,2099169.5,20.99
214,Exit long,2024-05-29 10:30,n-l-tp1,20569.5,69,28322430,63473.1,0.22,63476.55,0.22,-22428.45,-0.08,2162639.2,21.63
214,Entry long,2024-05-29 10:00,NL,20523.5,69,28322430,63473.1,0.22,63476.55,0.22,-22428.45,-0.08,2162639.2,21.63
215,Exit long,2024-05-29 11:10,n-l-be,20524.5,70,28732900,1393,0.00,74196.5,0.26,-22753.5,-0.08,2164035.8,21.64
215,Entry long,2024-05-29 10:00,NL,20523.5,70,28732900,1393,0.00,74196.5,0.26,-22753.5,-0.08,2164035.8,21.64
216,Exit short,2024-05-29 23:10,a-s-tp1,20377,211,86054240,63278.9,0.07,63289.45,0.07,-1065.55,0.00,2227304,22.27
216,Entry short,2024-05-29 22:50,AS,20392,211,86054240,63278.9,0.07,63289.45,0.07,-1065.55,0.00,2227304,22.27
217,Exit short,2024-05-30 01:10,a-s-tp2,20362.25,211,86054240,125523.9,0.15,125534.45,0.15,-1065.55,0.00,2352838.5,23.53
217,Entry short,2024-05-29 22:50,AS,20392,211,86054240,125523.9,0.15,125534.45,0.15,-1065.55,0.00,2352838.5,23.53
218,Exit short,2024-05-30 11:05,n-s-tp1,20326.25,70,28519050,62293,0.22,62296.5,0.22,-12253.5,-0.04,2415128,24.15
218,Entry short,2024-05-30 10:50,NS,20370.75,70,28519050,62293,0.22,62296.5,0.22,-12253.5,-0.04,2415128,24.15
219,Exit short,2024-05-30 11:25,n-s-be,20369.75,70,28519050,1393,0.00,70346.5,0.25,-12253.5,-0.04,2416524.5,24.17
219,Entry short,2024-05-30 10:50,NS,20370.75,70,28519050,1393,0.00,70346.5,0.25,-12253.5,-0.04,2416524.5,24.17
220,Exit short,2024-05-30 21:00,a-s-sl,20222,211,85286200,-50661.1,-0.06,7374.45,0.01,-50650.55,-0.06,2365852.8,23.66
220,Entry short,2024-05-30 20:55,AS,20210,211,85286200,-50661.1,-0.06,7374.45,0.01,-50650.55,-0.06,2365852.8,23.66
221,Exit short,2024-05-30 21:00,a-s-sl,20222,211,85286200,-50661.1,-0.06,7374.45,0.01,-50650.55,-0.06,2315202.2,23.15
221,Entry short,2024-05-30 20:55,AS,20210,211,85286200,-50661.1,-0.06,7374.45,0.01,-50650.55,-0.06,2315202.2,23.15
