Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
731,Entry long,2025-03-24 10:05,NL,21007.25,17,7142465,30343.3,0.42,30344.15,0.42,-9945.85,-0.14,3616179,72.32
732,Exit long,2025-03-24 15:50,ny-eod-flat,21101,18,7562610,33748.2,0.45,37259.1,0.49,-10530.9,-0.14,3649928.2,73.00
732,Entry long,2025-03-24 10:05,NL,21007.25,18,7562610,33748.2,0.45,37259.1,0.49,-10530.9,-0.14,3649928.2,73.00
733,Exit long,2025-03-25 13:25,n-l-sl,21106,17,7200180,-24141.7,-0.34,7309.15,0.10,-24140.85,-0.34,3625785.5,72.52
733,Entry long,2025-03-25 10:55,NL,21177,17,7200180,-24141.7,-0.34,7309.15,0.10,-24140.85,-0.34,3625785.5,72.52
734,Exit long,2025-03-25 13:25,n-l-sl,21106,18,7623720,-25561.8,-0.34,7739.1,0.10,-25560.9,-0.34,3600224.8,72.00
734,Entry long,2025-03-25 10:55,NL,21177,18,7623720,-25561.8,-0.34,7739.1,0.10,-25560.9,-0.34,3600224.8,72.00
735,Exit long,2025-03-25 21:50,a-l-sl,21208.75,54,22930290,-24845.4,-0.11,1617.3,0.01,-24842.7,-0.11,3575376.5,71.51
735,Entry long,2025-03-25 20:45,AL,21231.75,54,22930290,-24845.4,-0.11,1617.3,0.01,-24842.7,-0.11,3575376.5,71.51
736,Exit long,2025-03-25 21:50,a-l-sl,21208.75,55,23354925,-25305.5,-0.11,1647.25,0.01,-25302.75,-0.11,3550073.8,71.00
736,Entry long,2025-03-25 20:45,AL,21231.75,55,23354925,-25305.5,-0.11,1647.25,0.01,-25302.75,-0.11,3550073.8,71.00
737,Exit long,2025-03-27 12:50,n-l-sl,20741,18,7491510,-24751.8,-0.33,17729.1,0.24,-24750.9,-0.33,3525321,70.51
737,Entry long,2025-03-27 11:30,NL,20809.75,18,7491510,-24751.8,-0.33,17729.1,0.24,-24750.9,-0.33,3525321,70.51
738,Exit long,2025-03-27 12:50,n-l-sl,20741,18,7491510,-24751.8,-0.33,17729.1,0.24,-24750.9,-0.33,3500570.2,70.01
738,Entry long,2025-03-27 11:30,NL,20809.75,18,7491510,-24751.8,-0.33,17729.1,0.24,-24750.9,-0.33,3500570.2,70.01
739,Exit long,2025-03-28 02:20,a-l-tp1,20711.25,56,23165520,31074.4,0.13,31077.2,0.13,-21842.8,-0.09,3531641.8,70.63
739,Entry long,2025-03-27 21:05,AL,20683.5,56,23165520,31074.4,0.13,31077.2,0.13,-21842.8,-0.09,3531641.8,70.63
740,Exit long,2025-03-28 02:45,a-l-be,20684.5,56,23165520,1114.4,0.00,31917.2,0.14,-21842.8,-0.09,3532759,70.66
740,Entry long,2025-03-27 21:05,AL,20683.5,56,23165520,1114.4,0.00,31917.2,0.14,-21842.8,-0.09,3532759,70.66
741,Exit long,2025-03-31 13:10,n-l-tp1,20003.25,18,7170120,31048.2,0.43,31049.1,0.43,-14220.9,-0.20,3563806.2,71.28
741,Entry long,2025-03-31 11:55,NL,19917,18,7170120,31048.2,0.43,31049.1,0.43,-14220.9,-0.20,3563806.2,71.28
742,Exit long,2025-03-31 13:45,n-l-be,19918,18,7170120,358.2,0.00,33839.1,0.47,-14220.9,-0.20,3564165.5,71.28
742,Entry long,2025-03-31 11:55,NL,19917,18,7170120,358.2,0.00,33839.1,0.47,-14220.9,-0.20,3564165.5,71.28
743,Exit short,2025-03-31 21:45,a-s-sl,20047.5,54,21639960,-11345.4,-0.05,807.3,0.00,-12962.7,-0.06,3552817.2,71.06
743,Entry short,2025-03-31 21:40,AS,20037,54,21639960,-11345.4,-0.05,807.3,0.00,-12962.7,-0.06,3552817.2,71.06
744,Exit short,2025-03-31 21:45,a-s-sl,20047.5,54,21639960,-11345.4,-0.05,807.3,0.00,-12962.7,-0.06,3541474.5,70.83
744,Entry short,2025-03-31 21:40,AS,20037,54,21639960,-11345.4,-0.05,807.3,0.00,-12962.7,-0.06,3541474.5,70.83
745,Exit short,2025-04-02 02:00,a-s-tp1,20251,54,21902130,31044.6,0.14,31047.3,0.14,-19982.7,-0.09,3572516.5,71.45
745,Entry short,2025-04-01 22:25,AS,20279.75,54,21902130,31044.6,0.14,31047.3,0.14,-19982.7,-0.09,3572516.5,71.45
746,Exit short,2025-04-02 02:15,a-s-be,20278.75,55,22307725,1094.5,0.00,34922.25,0.16,-20352.75,-0.09,3573613.8,71.47
746,Entry short,2025-04-01 22:25,AS,20279.75,55,22307725,1094.5,0.00,34922.25,0.16,-20352.75,-0.09,3573613.8,71.47
747,Exit long,2025-04-02 12:25,n-l-tp1,20461.25,18,7335180,30868.2,0.42,30869.1,0.42,-21870.9,-0.30,3604481,72.09
747,Entry long,2025-04-02 11:40,NL,20375.5,18,7335180,30868.2,0.42,30869.1,0.42,-21870.9,-0.30,3604481,72.09
748,Exit long,2025-04-02 13:05,n-l-tp2,20547,18,7335180,61738.2,0.84,61739.1,0.84,-21870.9,-0.30,3666220,73.32
748,Entry long,2025-04-02 11:40,NL,20375.5,18,7335180,61738.2,0.84,61739.1,0.84,-21870.9,-0.30,3666220,73.32
749,Exit long,2025-04-02 21:00,a-l-tp1,19716.5,50,19685500,30995,0.16,30997.5,0.16,-7252.5,-0.04,3697212.5,73.94
749,Entry long,2025-04-02 20:55,AL,19685.5,50,19685500,30995,0.16,30997.5,0.16,-7252.5,-0.04,3697212.5,73.94
750,Exit long,2025-04-02 21:05,a-l-tp2,19747.25,51,20079210,62979.9,0.31,62982.45,0.31,-7397.55,-0.04,3760195,75.20
750,Entry long,2025-04-02 20:55,AL,19685.5,51,20079210,62979.9,0.31,62982.45,0.31,-7397.55,-0.04,3760195,75.20
751,Exit short,2025-04-03 11:25,n-s-sl,19571.5,16,6239120,-23761.6,-0.38,23679.2,0.38,-23760.8,-0.38,3736432.5,74.73
751,Entry short,2025-04-03 11:00,NS,19497.25,16,6239120,-23761.6,-0.38,23679.2,0.38,-23760.8,-0.38,3736432.5,74.73
752,Exit short,2025-04-03 11:25,n-s-sl,19571.5,17,6629065,-25246.7,-0.38,25159.15,0.38,-25245.85,-0.38,3711186.8,74.22
752,Entry short,2025-04-03 11:00,NS,19497.25,17,6629065,-25246.7,-0.38,25159.15,0.38,-25245.85,-0.38,3711186.8,74.22
753,Exit short,2025-04-04 11:55,n-s-tp1,18610.25,16,5985200,29918.4,0.50,29919.2,0.50,-6240.8,-0.10,3741104.2,74.82
753,Entry short,2025-04-04 11:45,NS,18703.75,16,5985200,29918.4,0.50,29919.2,0.50,-6240.8,-0.10,3741104.2,74.82
754,Exit short,2025-04-04 12:15,n-s-tp2,18516.75,17,6359275,63578.3,1.00,63579.15,1.00,-6630.85,-0.10,3804683.5,76.09
754,Entry short,2025-04-04 11:45,NS,18703.75,17,6359275,63578.3,1.00,63579.15,1.00,-6630.85,-0.10,3804683.5,76.09
755,Exit long,2025-04-06 21:35,a-l-sl,17566.25,44,15486680,-28384.4,-0.18,657.8,0.00,-58962.2,-0.38,3776296.8,75.53
755,Entry long,2025-04-06 21:35,AL,17598.5,44,15486680,-28384.4,-0.18,657.8,0.00,-58962.2,-0.38,3776296.8,75.53
756,Exit long,2025-04-06 21:35,a-l-sl,17566.25,45,15838650,-29029.5,-0.18,672.75,0.00,-60302.25,-0.38,3747269.5,74.95
756,Entry long,2025-04-06 21:35,AL,17598.5,45,15838650,-29029.5,-0.18,672.75,0.00,-60302.25,-0.38,3747269.5,74.95
757,Exit long,2025-04-07 10:40,n-l-tp2,18145.25,15,5360100,83473.5,1.56,91574.25,1.71,-225.75,0.00,3830742.2,76.61
757,Entry long,2025-04-07 10:40,NL,17867,15,5360100,83473.5,1.56,91574.25,1.71,-225.75,0.00,3830742.2,76.61
758,Exit long,2025-04-07 10:40,n-l-tp1,18145.25,14,5002760,77908.6,1.56,85469.3,1.71,-210.7,0.00,3908651.5,78.17
758,Entry long,2025-04-07 10:40,NL,17867,14,5002760,77908.6,1.56,85469.3,1.71,-210.7,0.00,3908651.5,78.17
759,Exit short,2025-04-08 12:15,n-s-tp1,18613.5,12,4501740,34498.8,0.77,34499.4,0.77,-4620.6,-0.10,3943149.8,78.86
759,Entry short,2025-04-08 11:55,NS,18757.25,12,4501740,34498.8,0.77,34499.4,0.77,-4620.6,-0.10,3943149.8,78.86
760,Exit short,2025-04-08 12:35,n-s-tp2,18491,13,4876885,69223.7,1.42,69224.35,1.42,-5005.65,-0.10,4012374,80.25
760,Entry short,2025-04-08 11:55,NS,18757.25,13,4876885,69223.7,1.42,69224.35,1.42,-5005.65,-0.10,4012374,80.25
761,Exit long,2025-04-08 23:10,a-l-tp1,17787.5,35,12420275,30971.5,0.25,30973.25,0.25,-7526.75,-0.06,4043343.8,80.87
761,Entry long,2025-04-08 22:55,AL,17743.25,35,12420275,30971.5,0.25,30973.25,0.25,-7526.75,-0.06,4043343.8,80.87
762,Exit long,2025-04-08 23:15,a-l-be,17744.25,35,12420275,696.5,0.01,37798.25,0.30,-7526.75,-0.06,4044042,80.88
762,Entry long,2025-04-08 22:55,AL,17743.25,35,12420275,696.5,0.01,37798.25,0.30,-7526.75,-0.06,4044042,80.88
763,Exit short,2025-04-09 21:10,a-s-tp1,19893.75,29,11569115,30737.1,0.27,30738.55,0.27,-20591.45,-0.18,4074777.8,81.50
763,Entry short,2025-04-09 21:00,AS,19946.75,29,11569115,30737.1,0.27,30738.55,0.27,-20591.45,-0.18,4074777.8,81.50
764,Exit short,2025-04-09 21:25,a-s-tp2,19841,30,11968050,63447,0.53,63448.5,0.53,-21301.5,-0.18,4138226.2,82.76
764,Entry short,2025-04-09 21:00,AS,19946.75,30,11968050,63447,0.53,63448.5,0.53,-21301.5,-0.18,4138226.2,82.76
765,Exit short,2025-04-10 21:00,a-s-sl,18924.5,28,10572800,-24922.8,-0.24,25058.6,0.24,-24921.4,-0.24,4113302,82.27
765,Entry short,2025-04-10 20:55,AS,18880,28,10572800,-24922.8,-0.24,25058.6,0.24,-24921.4,-0.24,4113302,82.27
766,Exit short,2025-04-10 21:00,a-s-sl,18924.5,28,10572800,-24922.8,-0.24,25058.6,0.24,-24921.4,-0.24,4088380.5,81.77
766,Entry short,2025-04-10 20:55,AS,18880,28,10572800,-24922.8,-0.24,25058.6,0.24,-24921.4,-0.24,4088380.5,81.77
767,Exit short,2025-04-13 22:45,a-s-sl,19756.5,28,11042220,-21422.8,-0.19,32758.6,0.30,-21421.4,-0.19,4066956.5,81.34
767,Entry short,2025-04-13 21:00,AS,19718.25,28,11042220,-21422.8,-0.19,32758.6,0.30,-21421.4,-0.19,4066956.5,81.34
768,Exit short,2025-04-13 22:45,a-s-sl,19756.5,28,11042220,-21422.8,-0.19,32758.6,0.30,-21421.4,-0.19,4045535,80.91
768,Entry short,2025-04-13 21:00,AS,19718.25,28,11042220,-21422.8,-0.19,32758.6,0.30,-21421.4,-0.19,4045535,80.91
769,Exit long,2025-04-15 03:00,a-l-tp1,19651.75,29,11366840,31172.1,0.27,31173.55,0.27,-19286.45,-0.17,4076705.8,81.53
769,Entry long,2025-04-14 21:40,AL,19598,29,11366840,31172.1,0.27,31173.55,0.27,-19286.45,-0.17,4076705.8,81.53
770,Exit long,2025-04-15 03:05,a-l-tp2,19705.25,29,11366840,62202.1,0.55,62203.55,0.55,-19286.45,-0.17,4138909.2,82.78
770,Entry long,2025-04-14 21:40,AL,19598,29,11366840,62202.1,0.55,62203.55,0.55,-19286.45,-0.17,4138909.2,82.78
771,Exit short,2025-04-15 21:20,a-s-sl,19414.5,30,11624100,-24603,-0.21,7498.5,0.06,-24601.5,-0.21,4114304.8,82.29
771,Entry short,2025-04-15 20:45,AS,19373.5,30,11624100,-24603,-0.21,7498.5,0.06,-24601.5,-0.21,4114304.8,82.29
772,Exit short,2025-04-15 21:20,a-s-sl,19414.5,30,11624100,-24603,-0.21,7498.5,0.06,-24601.5,-0.21,4089703.2,81.79
772,Entry short,2025-04-15 20:45,AS,19373.5,30,11624100,-24603,-0.21,7498.5,0.06,-24601.5,-0.21,4089703.2,81.79
773,Exit long,2025-04-16 11:55,n-l-sl,19283.75,10,3880650,-23901,-0.62,899.5,0.02,-23900.5,-0.62,4065801.8,81.32
773,Entry long,2025-04-16 11:30,NL,19403.25,10,3880650,-23901,-0.62,899.5,0.02,-23900.5,-0.62,4065801.8,81.32
774,Exit long,2025-04-16 11:55,n-l-sl,19283.75,10,3880650,-23901,-0.62,899.5,0.02,-23900.5,-0.62,4041901.2,80.84
774,Entry long,2025-04-16 11:30,NL,19403.25,10,3880650,-23901,-0.62,899.5,0.02,-23900.5,-0.62,4041901.2,80.84
775,Exit long,2025-04-16 23:50,a-l-tp1,19225.75,30,11504700,30747,0.27,30748.5,0.27,-11101.5,-0.10,4072646.8,81.45
775,Entry long,2025-04-16 21:05,AL,19174.5,30,11504700,30747,0.27,30748.5,0.27,-11101.5,-0.10,4072646.8,81.45
776,Exit long,2025-04-17 01:40,a-l-tp2,19277,30,11504700,61497,0.53,61498.5,0.53,-11101.5,-0.10,4134145.2,82.68
776,Entry long,2025-04-16 21:05,AL,19174.5,30,11504700,61497,0.53,61498.5,0.53,-11101.5,-0.10,4134145.2,82.68
777,Exit short,2025-04-17 12:25,n-s-sl,19165,10,3808400,-24601,-0.65,9549.5,0.25,-24600.5,-0.65,4109543.8,82.19
777,Entry short,2025-04-17 10:40,NS,19042,10,3808400,-24601,-0.65,9549.5,0.25,-24600.5,-0.65,4109543.8,82.19
778,Exit short,2025-04-17 12:25,n-s-sl,19165,10,3808400,-24601,-0.65,9549.5,0.25,-24600.5,-0.65,4084943.2,81.70
778,Entry short,2025-04-17 10:40,NS,19042,10,3808400,-24601,-0.65,9549.5,0.25,-24600.5,-0.65,4084943.2,81.70
779,Exit short,2025-04-20 22:35,a-s-tp1,18936.25,31,11771165,30686.9,0.26,30688.45,0.26,-20306.55,-0.17,4115628.5,82.31
779,Entry short,2025-04-20 21:20,AS,18985.75,31,11771165,30686.9,0.26,30688.45,0.26,-20306.55,-0.17,4115628.5,82.31
780,Exit short,2025-04-21 03:10,a-s-tp2,18887,32,12150880,63196.8,0.52,63198.4,0.52,-20961.6,-0.17,4178827,83.58
780,Entry short,2025-04-20 21:20,AS,18985.75,32,12150880,63196.8,0.52,63198.4,0.52,-20961.6,-0.17,4178827,83.58
781,Exit long,2025-04-21 23:05,a-l-sl,18697.25,31,11616630,-24338.1,-0.21,9763.45,0.08,-24336.55,-0.21,4154487.2,83.09
781,Entry long,2025-04-21 21:50,AL,18736.5,31,11616630,-24338.1,-0.21,9763.45,0.08,-24336.55,-0.21,4154487.2,83.09
782,Exit long,2025-04-21 23:05,a-l-sl,18697.25,32,11991360,-25123.2,-0.21,10078.4,0.08,-25121.6,-0.21,4129365.5,82.59
782,Entry long,2025-04-21 21:50,AL,18736.5,32,11991360,-25123.2,-0.21,10078.4,0.08,-25121.6,-0.21,4129365.5,82.59
783,Exit short,2025-04-22 21:35,a-s-tp1,19359,32,12420800,31036.8,0.25,31038.4,0.25,-13281.6,-0.11,4160400.8,83.21
783,Entry short,2025-04-22 20:55,AS,19407.5,32,12420800,31036.8,0.25,31038.4,0.25,-13281.6,-0.11,4160400.8,83.21
784,Exit short,2025-04-22 22:45,a-s-be,19406.5,32,12420800,636.8,0.01,51518.4,0.41,-13281.6,-0.11,4161039.2,83.22
784,Entry short,2025-04-22 20:55,AS,19407.5,32,12420800,636.8,0.01,51518.4,0.41,-13281.6,-0.11,4161039.2,83.22
785,Exit short,2025-04-23 15:50,ny-eod-flat,19549,21,8223600,13017.9,0.16,61738.95,0.75,-37591.05,-0.46,4174057,83.48
785,Entry short,2025-04-23 11:55,NS,19580,21,8223600,13017.9,0.16,61738.95,0.75,-37591.05,-0.46,4174057,83.48
786,Exit short,2025-04-23 22:00,a-s-tp1,19472.25,32,12493440,31196.8,0.25,31198.4,0.25,-9281.6,-0.07,4205252.5,84.11
786,Entry short,2025-04-23 21:35,AS,19521,32,12493440,31196.8,0.25,31198.4,0.25,-9281.6,-0.07,4205252.5,84.11
787,Exit short,2025-04-24 00:15,a-s-tp2,19423.75,32,12493440,62236.8,0.50,62238.4,0.50,-9281.6,-0.07,4267490.5,85.35
787,Entry short,2025-04-23 21:35,AS,19521,32,12493440,62236.8,0.50,62238.4,0.50,-9281.6,-0.07,4267490.5,85.35
788,Exit long,2025-04-24 22:20,a-l-sl,20094.75,32,12885760,-25123.2,-0.19,24958.4,0.19,-25121.6,-0.19,4242366,84.85
788,Entry long,2025-04-24 20:40,AL,20134,32,12885760,-25123.2,-0.19,24958.4,0.19,-25121.6,-0.19,4242366,84.85
789,Exit long,2025-04-24 22:20,a-l-sl,20094.75,32,12885760,-25123.2,-0.19,24958.4,0.19,-25121.6,-0.19,4217244.5,84.34
789,Entry long,2025-04-24 20:40,AL,20134,32,12885760,-25123.2,-0.19,24958.4,0.19,-25121.6,-0.19,4217244.5,84.34
790,Exit short,2025-04-28 15:05,n-s-sl,20172.75,11,4413200,-24806.1,-0.56,21889.45,0.50,-24805.55,-0.56,4192437.8,83.85
790,Entry short,2025-04-28 11:35,NS,20060,11,4413200,-24806.1,-0.56,21889.45,0.50,-24805.55,-0.56,4192437.8,83.85
791,Exit short,2025-04-28 15:05,n-s-sl,20172.75,11,4413200,-24806.1,-0.56,21889.45,0.50,-24805.55,-0.56,4167632,83.35
791,Entry short,2025-04-28 11:35,NS,20060,11,4413200,-24806.1,-0.56,21889.45,0.50,-24805.55,-0.56,4167632,83.35
792,Exit long,2025-04-28 21:45,a-l-tp1,20295,34,13769660,30936.6,0.22,30938.3,0.22,-1191.7,-0.01,4198567,83.97
792,Entry long,2025-04-28 21:10,AL,20249.5,34,13769660,30936.6,0.22,30938.3,0.22,-1191.7,-0.01,4198567,83.97
793,Exit long,2025-04-29 00:10,a-l-be,20250.5,35,14174650,696.5,0.00,59323.25,0.42,-1226.75,-0.01,4199265,83.99
793,Entry long,2025-04-28 21:10,AL,20249.5,35,14174650,696.5,0.00,59323.25,0.42,-1226.75,-0.01,4199265,83.99
794,Exit long,2025-04-29 13:45,n-l-tp1,20334.25,11,4443615,29918.9,0.67,29919.45,0.67,-6325.55,-0.14,4229183.5,84.58
794,Entry long,2025-04-29 10:00,NL,20198.25,11,4443615,29918.9,0.67,29919.45,0.67,-6325.55,-0.14,4229183.5,84.58
795,Exit long,2025-04-29 15:50,ny-eod-flat,20365.75,12,4847580,40198.8,0.83,46439.4,0.96,-6900.6,-0.14,4269383,85.39
795,Entry long,2025-04-29 10:00,NL,20198.25,12,4847580,40198.8,0.83,46439.4,0.96,-6900.6,-0.14,4269383,85.39
796,Exit short,2025-04-29 23:05,a-s-tp1,20189.75,35,14164150,31321.5,0.22,31323.25,0.22,-9451.75,-0.07,4300702.5,86.01
796,Entry short,2025-04-29 20:55,AS,20234.5,35,14164150,31321.5,0.22,31323.25,0.22,-9451.75,-0.07,4300702.5,86.01
797,Exit short,2025-04-30 00:15,a-s-be,20233.5,36,14568840,716.4,0.00,33118.2,0.23,-9721.8,-0.07,4301421,86.03
797,Entry short,2025-04-29 20:55,AS,20234.5,36,14568840,716.4,0.00,33118.2,0.23,-9721.8,-0.07,4301421,86.03
798,Exit long,2025-04-30 14:05,n-l-tp1,20247.5,11,4425465,28983.9,0.65,28984.45,0.65,-16610.55,-0.38,4330404,86.61
798,Entry long,2025-04-30 12:45,NL,20115.75,11,4425465,28983.9,0.65,28984.45,0.65,-16610.55,-0.38,4330404,86.61
799,Exit long,2025-04-30 15:50,n-l-tp2,20377.75,12,4827780,62878.8,1.30,62879.4,1.30,-18120.6,-0.38,4393283.5,87.87
799,Entry long,2025-04-30 12:45,NL,20115.75,12,4827780,62878.8,1.30,62879.4,1.30,-18120.6,-0.38,4393283.5,87.87
800,Exit long,2025-05-01 03:00,a-l-sl,20606.5,35,14449225,-24678.5,-0.17,24848.25,0.17,-24676.75,-0.17,4368603,87.37
800,Entry long,2025-04-30 22:40,AL,20641.75,35,14449225,-24678.5,-0.17,24848.25,0.17,-24676.75,-0.17,4368603,87.37
801,Exit long,2025-05-01 03:00,a-l-sl,20606.5,36,14862060,-25383.6,-0.17,25558.2,0.17,-25381.8,-0.17,4343221.5,86.86
801,Entry long,2025-04-30 22:40,AL,20641.75,36,14862060,-25383.6,-0.17,25558.2,0.17,-25381.8,-0.17,4343221.5,86.86
802,Exit short,2025-05-04 23:40,a-s-sl,20769.25,37,15344455,-24793.7,-0.16,7953.15,0.05,-24791.85,-0.16,4318426,86.37
802,Entry short,2025-05-04 22:15,AS,20735.75,37,15344455,-24793.7,-0.16,7953.15,0.05,-24791.85,-0.16,4318426,86.37
803,Exit short,2025-05-04 23:40,a-s-sl,20769.25,38,15759170,-25463.8,-0.16,8168.1,0.05,-25461.9,-0.16,4292964,85.86
803,Entry short,2025-05-04 22:15,AS,20735.75,38,15759170,-25463.8,-0.16,8168.1,0.05,-25461.9,-0.16,4292964,85.86
804,Exit short,2025-05-05 21:35,a-s-tp1,20661.5,39,16146975,31001.1,0.19,31003.05,0.19,-7411.95,-0.05,4323963,86.48
804,Entry short,2025-05-05 20:30,AS,20701.25,39,16146975,31001.1,0.19,31003.05,0.19,-7411.95,-0.05,4323963,86.48
805,Exit short,2025-05-06 01:55,a-s-tp2,20621.75,39,16146975,62006.1,0.38,62008.05,0.38,-7411.95,-0.05,4385971,87.72
805,Entry short,2025-05-05 20:30,AS,20701.25,39,16146975,62006.1,0.38,62008.05,0.38,-7411.95,-0.05,4385971,87.72
806,Exit long,2025-05-06 15:50,ny-eod-flat,20623.25,26,10696920,27167.4,0.25,54468.7,0.51,-15731.3,-0.15,4413138.5,88.26
806,Entry long,2025-05-06 12:55,NL,20571,26,10696920,27167.4,0.25,54468.7,0.51,-15731.3,-0.15,4413138.5,88.26
807,Exit long,2025-05-06 21:30,a-l-sl,20751.25,40,16625600,-24604,-0.15,23398,0.14,-24602,-0.15,4388532.5,87.77
807,Entry long,2025-05-06 21:00,AL,20782,40,16625600,-24604,-0.15,23398,0.14,-24602,-0.15,4388532.5,87.77
808,Exit long,2025-05-06 21:30,a-l-sl,20751.25,41,17041240,-25219.1,-0.15,23982.95,0.14,-25217.05,-0.15,4363315.5,87.27
808,Entry long,2025-05-06 21:00,AL,20782,41,17041240,-25219.1,-0.15,23982.95,0.14,-25217.05,-0.15,4363315.5,87.27
809,Exit short,2025-05-07 14:05,n-s-tp1,20449.25,13,5346640,29833.7,0.56,29834.35,0.56,-16900.65,-0.32,4393148.5,87.86
809,Entry short,2025-05-07 12:40,NS,20564,13,5346640,29833.7,0.56,29834.35,0.56,-16900.65,-0.32,4393148.5,87.86
810,Exit short,2025-05-07 14:55,n-s-be,20563,14,5757920,278.6,0.00,50959.3,0.89,-18200.7,-0.32,4393427.5,87.87
810,Entry short,2025-05-07 12:40,NS,20564,14,5757920,278.6,0.00,50959.3,0.89,-18200.7,-0.32,4393427.5,87.87
811,Exit short,2025-05-07 20:55,a-s-sl,20731,41,16937510,-61914.1,-0.37,0,0.00,-71547.05,-0.42,4331511.5,86.63
811,Entry short,2025-05-07 20:55,AS,20655.5,41,16937510,-61914.1,-0.37,0,0.00,-71547.05,-0.42,4331511.5,86.63
812,Exit short,2025-05-07 20:55,a-s-sl,20731,42,17350620,-63424.2,-0.37,0,0.00,-73292.1,-0.42,4268089.5,85.36
812,Entry short,2025-05-07 20:55,AS,20655.5,42,17350620,-63424.2,-0.37,0,0.00,-73292.1,-0.42,4268089.5,85.36
813,Exit long,2025-05-08 23:00,a-l-sl,20837,42,17527860,-24784.2,-0.14,6927.9,0.04,-24782.1,-0.14,4243303,84.87
813,Entry long,2025-05-08 22:50,AL,20866.5,42,17527860,-24784.2,-0.14,6927.9,0.04,-24782.1,-0.14,4243303,84.87
814,Exit long,2025-05-08 23:00,a-l-sl,20837,43,17945190,-25374.3,-0.14,7092.85,0.04,-25372.15,-0.14,4217931,84.36
814,Entry long,2025-05-08 22:50,AL,20866.5,43,17945190,-25374.3,-0.14,7092.85,0.04,-25372.15,-0.14,4217931,84.36
815,Exit short,2025-05-12 12:20,n-s-sl,21531.25,14,6006000,-22751.4,-0.38,839.3,0.01,-22750.7,-0.38,4195179,83.90
815,Entry short,2025-05-12 10:35,NS,21450,14,6006000,-22751.4,-0.38,839.3,0.01,-22750.7,-0.38,4195179,83.90
816,Exit short,2025-05-12 12:20,n-s-sl,21531.25,15,6435000,-24376.5,-0.38,899.25,0.01,-24375.75,-0.38,4170803,83.42
816,Entry short,2025-05-12 10:35,NS,21450,15,6435000,-24376.5,-0.38,899.25,0.01,-24375.75,-0.38,4170803,83.42
817,Exit short,2025-05-13 22:20,a-s-sl,21990.5,43,18887750,-24084.3,-0.13,1287.85,0.01,-24082.15,-0.13,4146716.5,82.93
817,Entry short,2025-05-13 21:10,AS,21962.5,43,18887750,-24084.3,-0.13,1287.85,0.01,-24082.15,-0.13,4146716.5,82.93
818,Exit short,2025-05-13 22:20,a-s-sl,21990.5,43,18887750,-24084.3,-0.13,1287.85,0.01,-24082.15,-0.13,4122634.5,82.45
818,Entry short,2025-05-13 21:10,AS,21962.5,43,18887750,-24084.3,-0.13,1287.85,0.01,-24082.15,-0.13,4122634.5,82.45
819,Exit long,2025-05-15 00:35,a-l-sl,22076.5,45,19893825,-24979.5,-0.13,7872.75,0.04,-24977.25,-0.13,4097652.8,81.95
819,Entry long,2025-05-14 22:55,AL,22104.25,45,19893825,-24979.5,-0.13,7872.75,0.04,-24977.25,-0.13,4097652.8,81.95
820,Exit long,2025-05-15 00:35,a-l-sl,22076.5,45,19893825,-24979.5,-0.13,7872.75,0.04,-24977.25,-0.13,4072675.5,81.45
820,Entry long,2025-05-14 22:55,AL,22104.25,45,19893825,-24979.5,-0.13,7872.75,0.04,-24977.25,-0.13,4072675.5,81.45
821,Exit short,2025-05-18 22:00,a-s-tp1,21974.5,48,21126240,30715.2,0.15,30717.6,0.15,-5522.4,-0.03,4103388.2,82.07
821,Entry short,2025-05-18 20:50,AS,22006.5,48,21126240,30715.2,0.15,30717.6,0.15,-5522.4,-0.03,4103388.2,82.07
822,Exit short,2025-05-18 23:15,a-s-tp2,21942.5,49,21566370,62715.1,0.29,62717.55,0.29,-5637.45,-0.03,4166105.8,83.32
822,Entry short,2025-05-18 20:50,AS,22006.5,49,21566370,62715.1,0.29,62717.55,0.29,-5637.45,-0.03,4166105.8,83.32
823,Exit short,2025-05-21 00:25,a-s-tp1,22059.5,51,22532055,31359.9,0.14,31362.45,0.14,-12242.55,-0.05,4197463,83.95
823,Entry short,2025-05-20 22:30,AS,22090.25,51,22532055,31359.9,0.14,31362.45,0.14,-12242.55,-0.05,4197463,83.95
824,Exit short,2025-05-21 02:05,a-s-tp2,22029,51,22532055,62469.9,0.28,62472.45,0.28,-12242.55,-0.05,4259935.5,85.20
824,Entry short,2025-05-20 22:30,AS,22090.25,51,22532055,62469.9,0.28,62472.45,0.28,-12242.55,-0.05,4259935.5,85.20
825,Exit long,2025-05-22 12:15,n-l-tp1,22022.75,17,7456625,31108.3,0.42,31109.15,0.42,-20910.85,-0.28,4291043,85.82
825,Entry long,2025-05-22 10:20,NL,21931.25,17,7456625,31108.3,0.42,31109.15,0.42,-20910.85,-0.28,4291043,85.82
826,Exit long,2025-05-22 12:45,n-l-be,21932.25,17,7456625,338.3,0.00,32809.15,0.44,-20910.85,-0.28,4291382,85.83
826,Entry long,2025-05-22 10:20,NL,21931.25,17,7456625,338.3,0.00,32809.15,0.44,-20910.85,-0.28,4291382,85.83
